Age,Height,Weight,Gender,Body_Part,Exercise Name
60,166,75,1,Quadriceps,Lunges
58,167,81,1,Quadriceps,Prone Straight Leg Raises
54,168,80,1,Quadriceps,Dumbbell front squat
50,169,85,1,Quadriceps,Hamstring Curl
52,170,84,1,Quadriceps,Lunges
54,162,83,1,Quadriceps,Hamstring Curl
56,163,81,1,Quadriceps,Lunges
58,164,80,1,Quadriceps,Prone Straight Leg Raises
60,165,85,1,Quadriceps,Dumbbell front squat
62,166,82,1,Quadriceps,Hamstring Curl
64,167,76,1,Quadriceps,Lunges
62,168,77,1,Quadriceps,Prone Straight Leg Raises
60,169,66,1,Quadriceps,Dumbbell front squat
60,170,64,1,Quadriceps,Hamstring Curl
60,175,60,1,Quadriceps,Lunges
64,176,81,1,Quadriceps,Prone Straight Leg Raises
52,162,80,1,Quadriceps,Dumbbell front squat
58,163,78,1,Quadriceps,Hamstring Curl
54,164,79,1,Quadriceps,Lunges
50,165,65,1,Quadriceps,Prone Straight Leg Raises
54,166,64,1,Quadriceps,Dumbbell front squat
52,167,63,1,Quadriceps,Hamstring Curl
52,170,75,1,Quadriceps,Lunges
52,171,81,1,Quadriceps,Hamstring Curl
54,170,80,1,Quadriceps,Lunges
54,172,85,1,Quadriceps,Prone Straight Leg Raises
50,173,84,1,Quadriceps,Dumbbell front squat
52,174,83,1,Quadriceps,Hamstring Curl
54,175,81,1,Quadriceps,Lunges
56,176,80,1,Quadriceps,Prone Straight Leg Raises
58,170,85,1,Quadriceps,Dumbbell front squat
60,171,82,1,Quadriceps,Hamstring Curl
62,170,76,1,Quadriceps,Lunges
64,172,77,1,Quadriceps,Prone Straight Leg Raises
50,173,66,1,Quadriceps,Dumbbell front squat
50,174,64,1,Quadriceps,Hamstring Curl
50,175,60,1,Quadriceps,Lunges
50,176,81,1,Quadriceps,Prone Straight Leg Raises
52,170,80,1,Quadriceps,Dumbbell front squat
52,171,78,1,Quadriceps,Hamstring Curl
52,170,79,1,Quadriceps,Lunges
52,172,65,1,Quadriceps,Hamstring Curl
54,173,64,1,Quadriceps,Lunges
54,174,63,1,Quadriceps,Prone Straight Leg Raises
54,175,82,1,Quadriceps,Dumbbell front squat
54,176,85,1,Quadriceps,Hamstring Curl
56,158,75,1,Quadriceps,Lunges
56,162,81,1,Quadriceps,Prone Straight Leg Raises
56,162,80,1,Quadriceps,Dumbbell front squat
56,163,85,1,Quadriceps,Hamstring Curl
58,164,84,1,Quadriceps,Lunges
58,161,83,1,Quadriceps,Prone Straight Leg Raises
58,161,81,1,Quadriceps,Dumbbell front squat
58,159,73,1,Quadriceps,Hamstring Curl
60,157,74,1,Quadriceps,Lunges
60,158,74,1,Quadriceps,Prone Straight Leg Raises
60,156,74,1,Quadriceps,Dumbbell front squat
62,162,75,1,Quadriceps,Hamstring Curl
50,162,76,1,Quadriceps,Lunges
52,163,77,1,Quadriceps,Hamstring Curl
54,164,74,1,Quadriceps,Lunges
56,165,79,1,Quadriceps,Prone Straight Leg Raises
58,163,72,1,Quadriceps,Dumbbell front squat
60,166,71,1,Quadriceps,Hamstring Curl
62,166,71,1,Quadriceps,Lunges
64,165,71,1,Quadriceps,Prone Straight Leg Raises
62,164,71,1,Quadriceps,Dumbbell front squat
62,168,72,1,Quadriceps,Hamstring Curl
62,167,73,1,Quadriceps,Lunges
64,164,72,1,Quadriceps,Prone Straight Leg Raises
64,170,85,1,Quadriceps,Dumbbell front squat
64,172,84,1,Quadriceps,Hamstring Curl
50,173,83,1,Quadriceps,Lunges
52,174,81,1,Quadriceps,Prone Straight Leg Raises
54,175,80,1,Quadriceps,Dumbbell front squat
56,176,85,1,Quadriceps,Hamstring Curl
58,162,82,1,Quadriceps,Lunges
60,163,85,1,Quadriceps,Hamstring Curl
62,164,84,1,Quadriceps,Lunges
64,165,83,1,Quadriceps,Prone Straight Leg Raises
50,166,81,1,Quadriceps,Dumbbell front squat
51,167,80,1,Quadriceps,Hamstring Curl
52,168,85,1,Quadriceps,Lunges
53,169,82,1,Quadriceps,Prone Straight Leg Raises
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
32,173,75,0,Neck,CHIN TUCK - SUPIN
26,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
28,173,75,0,Neck,Neck Rotation
32,174,75,0,Neck,CHIN TUCK - SUPIN
29,176,75,0,Neck,Neck Rotation
30,173,76,0,Neck,CHIN TUCK - SUPIN
28,174,75,0,Neck,Neck Rotation
26,176,78,0,Neck,CHIN TUCK - SUPIN
30,173,75,0,Lower Back,Child's Pose
30,174,78,0,Lower Back,Knee To Chest Stretch
29,176,78,0,Lower Back,Child's Pose
32,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,75,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
29,176,75,0,Lower Back,Child's Pose
30,173,76,0,Lower Back,Knee To Chest Stretch
28,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
32,173,75,0,Lower Back,Child's Pose
29,174,75,0,Lower Back,Knee To Chest Stretch
30,176,78,0,Lower Back,Child's Pose
28,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,76,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
28,176,78,0,Lower Back,Child's Pose
30,173,75,0,Lower Back,Child's Pose
30,174,78,0,Lower Back,Knee To Chest Stretch
29,176,78,0,Lower Back,Child's Pose
32,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,75,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
29,176,75,0,Lower Back,Child's Pose
30,173,76,0,Lower Back,Knee To Chest Stretch
28,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
32,173,75,0,Lower Back,Child's Pose
29,174,75,0,Lower Back,Knee To Chest Stretch
30,176,78,0,Lower Back,Child's Pose
28,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,76,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
28,176,78,0,Lower Back,Child's Pose
30,173,75,0,Lower Back,Child's Pose
30,174,78,0,Lower Back,Knee To Chest Stretch
29,176,78,0,Lower Back,Child's Pose
32,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,75,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
29,176,75,0,Lower Back,Child's Pose
30,173,76,0,Lower Back,Knee To Chest Stretch
28,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
32,173,75,0,Lower Back,Child's Pose
29,174,75,0,Lower Back,Knee To Chest Stretch
30,176,78,0,Lower Back,Child's Pose
28,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,76,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
28,176,78,0,Lower Back,Child's Pose
30,173,75,0,Lower Back,Child's Pose
30,174,78,0,Lower Back,Knee To Chest Stretch
29,176,78,0,Lower Back,Child's Pose
32,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,75,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
29,176,75,0,Lower Back,Child's Pose
30,173,76,0,Lower Back,Knee To Chest Stretch
28,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
32,173,75,0,Lower Back,Child's Pose
29,174,75,0,Lower Back,Knee To Chest Stretch
30,176,78,0,Lower Back,Child's Pose
28,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,76,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
28,176,78,0,Lower Back,Child's Pose
30,173,75,0,Lower Back,Child's Pose
30,174,78,0,Lower Back,Knee To Chest Stretch
29,176,78,0,Lower Back,Child's Pose
32,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,75,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
29,176,75,0,Lower Back,Child's Pose
30,173,76,0,Lower Back,Knee To Chest Stretch
28,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
32,173,75,0,Lower Back,Child's Pose
29,174,75,0,Lower Back,Knee To Chest Stretch
30,176,78,0,Lower Back,Child's Pose
28,173,75,0,Lower Back,Knee To Chest Stretch
26,174,75,0,Lower Back,Child's Pose
26,176,78,0,Lower Back,Knee To Chest Stretch
28,173,76,0,Lower Back,Child's Pose
32,174,75,0,Lower Back,Knee To Chest Stretch
28,176,78,0,Lower Back,Child's Pose
59,174,74,1,Shoulders,Side Lateral Raise
50,164,80,1,Shoulders,Side Lateral Raise
52,165,81,1,Shoulders,Side Lateral Raise
54,166,65,1,Shoulders,Side Lateral Raise
56,167,79,1,Shoulders,Overhead Dumbbell Front Raise
58,168,63,1,Shoulders,Overhead Dumbbell Front Raise
60,169,62,1,Shoulders,Overhead Dumbbell Front Raise
62,170,64,1,Shoulders,Side Lateral Raise
64,156,66,1,Shoulders,Standing Dumbbell Chest Fly
50,155,67,1,Shoulders,Standing Dumbbell Chest Fly
52,156,69,1,Shoulders,Standing Dumbbell Chest Fly
54,157,79,1,Shoulders,Standing Dumbbell Chest Fly
56,157,75,1,Shoulders,Standing Dumbbell Chest Fly
58,158,81,1,Shoulders,Power Partials
60,159,80,1,Shoulders,Power Partials
62,157,85,1,Shoulders,Power Partials
64,158,84,1,Shoulders,Power Partials
50,156,83,1,Shoulders,Cuban Press
52,162,81,1,Shoulders,Cuban Press
54,162,80,1,Shoulders,Cuban Press
56,163,85,1,Shoulders,Cuban Press
58,164,82,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
60,165,76,1,Shoulders,Side Lateral Raise
62,163,77,1,Shoulders,Side Lateral Raise
64,166,66,1,Shoulders,Side Lateral Raise
50,166,64,1,Shoulders,Side Lateral Raise
52,165,60,1,Shoulders,Overhead Dumbbell Front Raise
54,164,81,1,Shoulders,Overhead Dumbbell Front Raise
56,168,80,1,Shoulders,Overhead Dumbbell Front Raise
58,167,78,1,Shoulders,Side Lateral Raise
60,164,79,1,Shoulders,Standing Dumbbell Chest Fly
62,165,79,1,Shoulders,Standing Dumbbell Chest Fly
64,165,64,1,Shoulders,Standing Dumbbell Chest Fly
50,165,63,1,Shoulders,Standing Dumbbell Chest Fly
52,169,62,1,Shoulders,Standing Dumbbell Chest Fly
54,169,61,1,Shoulders,Power Partials
56,169,66,1,Shoulders,Power Partials
58,164,65,1,Shoulders,Power Partials
60,164,66,1,Shoulders,Power Partials
62,164,64,1,Shoulders,Cuban Press
64,164,68,1,Shoulders,Cuban Press
50,164,69,1,Shoulders,Cuban Press
52,164,63,1,Shoulders,Cuban Press
54,164,63,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
56,164,62,1,Shoulders,Side Lateral Raise
58,164,63,1,Shoulders,Side Lateral Raise
60,164,62,1,Shoulders,Side Lateral Raise
62,165,64,1,Shoulders,Side Lateral Raise
64,162,66,1,Shoulders,Overhead Dumbbell Front Raise
50,163,61,1,Shoulders,Overhead Dumbbell Front Raise
52,159,62,1,Shoulders,Overhead Dumbbell Front Raise
54,159,63,1,Shoulders,Side Lateral Raise
56,159,63,1,Shoulders,Standing Dumbbell Chest Fly
58,158,62,1,Shoulders,Standing Dumbbell Chest Fly
60,159,61,1,Shoulders,Standing Dumbbell Chest Fly
62,157,61,1,Shoulders,Standing Dumbbell Chest Fly
64,154,62,1,Shoulders,Standing Dumbbell Chest Fly
50,156,63,1,Shoulders,Power Partials
52,158,68,1,Shoulders,Power Partials
54,158,69,1,Shoulders,Power Partials
56,162,67,1,Shoulders,Power Partials
58,162,67,1,Shoulders,Cuban Press
60,163,68,1,Shoulders,Cuban Press
62,164,67,1,Shoulders,Cuban Press
64,170,69,1,Shoulders,Cuban Press
50,156,76,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
52,155,78,1,Shoulders,Standing Dumbbell Shoulder Press
54,156,79,1,Shoulders,Standing Dumbbell Shoulder Press
56,157,75,1,Shoulders,Standing Dumbbell Shoulder Press
58,157,78,1,Shoulders,Standing Dumbbell Shoulder Press
60,158,78,1,Shoulders,Standing Dumbbell Shoulder Press
62,159,73,1,Shoulders,Standing Dumbbell Shoulder Press
64,157,74,1,Shoulders,Standing Dumbbell Shoulder Press
50,158,74,1,Shoulders,Standing Dumbbell Shoulder Press
52,156,74,1,Shoulders,Standing Dumbbell Shoulder Press
54,162,75,1,Shoulders,Standing Dumbbell Shoulder Press
56,162,76,1,Shoulders,Standing Dumbbell Shoulder Press
58,163,77,1,Shoulders,Standing Dumbbell Shoulder Press
60,164,74,1,Shoulders,Standing Dumbbell Shoulder Press
62,165,79,1,Shoulders,Standing Dumbbell Shoulder Press
64,163,72,1,Shoulders,Overhead Dumbbell Front Raise
50,166,71,1,Shoulders,Overhead Dumbbell Front Raise
52,166,71,1,Shoulders,Overhead Dumbbell Front Raise
54,165,71,1,Shoulders,Standing Dumbbell Shoulder Press
56,164,71,1,Shoulders,Standing Dumbbell Shoulder Press
58,168,72,1,Shoulders,Standing Dumbbell Shoulder Press
60,167,73,1,Shoulders,Standing Dumbbell Shoulder Press
62,164,72,1,Shoulders,Standing Dumbbell Shoulder Press
64,165,73,1,Shoulders,Standing Dumbbell Shoulder Press
50,165,71,1,Shoulders,Standing Dumbbell Shoulder Press
52,165,72,1,Shoulders,Standing Dumbbell Shoulder Press
54,169,76,1,Shoulders,Standing Dumbbell Shoulder Press
56,169,74,1,Shoulders,Standing Dumbbell Shoulder Press
58,169,77,1,Shoulders,Standing Dumbbell Shoulder Press
60,164,81,1,Shoulders,Standing Dumbbell Shoulder Press
62,164,80,1,Shoulders,Standing Dumbbell Shoulder Press
64,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
50,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
52,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
54,164,81,1,Shoulders,Standing Dumbbell Shoulder Press
56,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
58,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
60,164,81,1,Shoulders,Standing Dumbbell Shoulder Press
62,164,82,1,Shoulders,Standing Dumbbell Shoulder Press
64,165,70,1,Shoulders,Standing Dumbbell Shoulder Press
50,162,77,1,Shoulders,Standing Palms In Shoulder Press
52,163,76,1,Shoulders,Standing Palms In Shoulder Press
54,159,77,1,Shoulders,Standing Palms In Shoulder Press
56,159,65,1,Shoulders,Standing Palms In Shoulder Press
58,159,80,1,Shoulders,Standing Palms In Shoulder Press
60,158,84,1,Shoulders,Standing Palms In Shoulder Press
62,159,83,1,Shoulders,Standing Palms In Shoulder Press
64,157,63,1,Shoulders,Standing Palms In Shoulder Press
50,154,68,1,Shoulders,Standing Palms In Shoulder Press
52,156,67,1,Shoulders,Standing Palms In Shoulder Press
54,158,69,1,Shoulders,Standing Palms In Shoulder Press
56,158,68,1,Shoulders,Standing Palms In Shoulder Press
58,162,70,1,Shoulders,Standing Palms In Shoulder Press
60,162,70,1,Shoulders,Standing Palms In Shoulder Press
62,163,70,1,Shoulders,Standing Palms In Shoulder Press
64,164,70,1,Shoulders,Standing Palms In Shoulder Press
50,170,80,1,Shoulders,Standing Palms In Shoulder Press
52,156,85,1,Shoulders,Standing Palms In Shoulder Press
54,155,78,1,Shoulders,Standing Palms In Shoulder Press
56,156,78,1,Shoulders,Standing Palms In Shoulder Press
58,157,76,1,Shoulders,Standing Palms In Shoulder Press
60,157,76,1,Shoulders,Standing Palms In Shoulder Press
62,158,73,1,Shoulders,Dumbbell Front Raise To Lateral Raise
64,159,71,1,Shoulders,Dumbbell Front Raise To Lateral Raise
50,157,71,1,Shoulders,Dumbbell Front Raise To Lateral Raise
52,158,72,1,Shoulders,Dumbbell Front Raise To Lateral Raise
54,156,72,1,Shoulders,Dumbbell Front Raise To Lateral Raise
56,162,73,1,Shoulders,Dumbbell Front Raise To Lateral Raise
58,162,72,1,Shoulders,Dumbbell Front Raise To Lateral Raise
60,163,73,1,Shoulders,Dumbbell Front Raise To Lateral Raise
62,164,71,1,Shoulders,Dumbbell Front Raise To Lateral Raise
64,165,73,1,Shoulders,Dumbbell Front Raise To Lateral Raise
62,163,71,1,Shoulders,Dumbbell Front Raise To Lateral Raise
61,166,72,1,Shoulders,Dumbbell Front Raise To Lateral Raise
60,166,73,1,Shoulders,Dumbbell Front Raise To Lateral Raise
58,165,77,1,Shoulders,Dumbbell Front Raise To Lateral Raise
57,164,77,1,Shoulders,Dumbbell Front Raise To Lateral Raise
59,168,79,1,Shoulders,Dumbbell Front Raise To Lateral Raise
53,167,79,1,Shoulders,Dumbbell Front Raise To Lateral Raise
50,164,79,1,Shoulders,Dumbbell Front Raise To Lateral Raise
50,165,79,1,Shoulders,Dumbbell Front Raise To Lateral Raise
52,165,79,1,Shoulders,Dumbbell Front Raise To Lateral Raise
54,165,78,1,Shoulders,Dumbbell Front Raise To Lateral Raise
56,169,76,1,Shoulders,Dumbbell Front Raise To Lateral Raise
58,169,78,1,Shoulders,Dumbbell Front Raise To Lateral Raise
60,169,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
62,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
64,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
50,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
52,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
54,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
56,164,75,1,Shoulders,Dumbbell Front Raise To Lateral Raise
58,164,76,1,Shoulders,Dumbbell Front Raise To Lateral Raise
60,164,76,1,Shoulders,Dumbbell Front Raise To Lateral Raise
62,164,76,1,Shoulders,Dumbbell Front Raise To Lateral Raise
64,164,74,1,Shoulders,Dumbbell Front Raise To Lateral Raise
50,165,74,1,Shoulders,Dumbbell Front Raise To Lateral Raise
52,162,74,1,Shoulders,Dumbbell Front Raise
54,163,74,1,Shoulders,Dumbbell Front Raise
56,159,73,1,Shoulders,Dumbbell Front Raise
58,159,72,1,Shoulders,Dumbbell Front Raise
60,159,71,1,Shoulders,Dumbbell Front Raise
62,158,79,1,Shoulders,Dumbbell Front Raise
64,159,72,1,Shoulders,Dumbbell Front Raise
52,157,71,1,Shoulders,Dumbbell Front Raise
54,154,71,1,Shoulders,Dumbbell Front Raise
58,156,71,1,Shoulders,Dumbbell Front Raise
56,158,71,1,Shoulders,Dumbbell Front Raise
58,158,72,1,Shoulders,Dumbbell Front Raise
50,162,73,1,Shoulders,Dumbbell Front Raise
52,162,72,1,Shoulders,Dumbbell Front Raise
54,163,73,1,Shoulders,Dumbbell Front Raise
58,164,71,1,Shoulders,Dumbbell Front Raise
56,161,72,1,Shoulders,Dumbbell Front Raise
52,161,76,1,Shoulders,Dumbbell Front Raise
54,161,74,1,Shoulders,Dumbbell Front Raise
56,161,77,1,Shoulders,Dumbbell Front Raise
58,161,81,1,Shoulders,Dumbbell Front Raise
60,162,80,1,Shoulders,Dumbbell Front Raise
62,161,82,1,Shoulders,Dumbbell Front Raise
64,161,82,1,Shoulders,Dumbbell Front Raise
50,161,82,1,Shoulders,Dumbbell Front Raise
52,160,81,1,Shoulders,Dumbbell Front Raise
54,160,82,1,Shoulders,Dumbbell Front Raise
56,160,82,1,Shoulders,Dumbbell Front Raise
58,155,81,1,Shoulders,Dumbbell Front Raise
60,156,82,1,Shoulders,Dumbbell Front Raise
62,157,70,1,Shoulders,Dumbbell Front Raise
64,158,77,1,Shoulders,Dumbbell Front Raise
50,159,76,1,Shoulders,Dumbbell Front Raise
60,156,77,1,Shoulders,Dumbbell Front Raise
62,160,65,1,Shoulders,Dumbbell Front Raise
61,161,73,1,Shoulders,Dumbbell Front Raise
63,162,74,1,Shoulders,Dumbbell Front Raise
65,163,74,1,Shoulders,Dumbbell Front Raise
60,164,74,1,Shoulders,Dumbbell Front Raise
62,165,75,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
60,166,76,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
62,167,77,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
64,168,74,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
64,169,70,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
52,170,80,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
54,171,85,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
56,170,78,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
58,172,78,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
60,173,76,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
62,174,76,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
64,175,73,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
50,176,71,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
52,162,71,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
54,163,72,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
56,164,72,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
58,165,73,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
60,166,75,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
58,167,81,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
54,168,80,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
50,169,85,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
52,170,84,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
54,162,83,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
56,163,81,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
58,164,80,1,Shoulders,Bent-Over Dumbbell Rear Delt Row
60,165,85,1,Shoulders,Standing Dumbbell Fly
62,166,82,1,Shoulders,Standing Dumbbell Fly
64,167,76,1,Shoulders,Standing Dumbbell Fly
62,168,77,1,Shoulders,Standing Dumbbell Fly
60,169,66,1,Shoulders,Standing Dumbbell Fly
60,170,64,1,Shoulders,Standing Dumbbell Fly
60,175,60,1,Shoulders,Standing Dumbbell Fly
64,176,81,1,Shoulders,Standing Dumbbell Fly
52,162,80,1,Shoulders,Standing Dumbbell Fly
58,163,78,1,Shoulders,Standing Dumbbell Fly
54,164,79,1,Shoulders,Standing Dumbbell Fly
50,165,65,1,Shoulders,Standing Dumbbell Fly
54,166,64,1,Shoulders,Standing Dumbbell Fly
52,167,63,1,Shoulders,Standing Dumbbell Fly
52,170,75,1,Shoulders,Prone Horizontal Abduction
52,171,81,1,Shoulders,Prone Horizontal Abduction
54,170,80,1,Shoulders,Prone Horizontal Abduction
54,172,85,1,Shoulders,Prone Horizontal Abduction
50,173,84,1,Shoulders,Prone Horizontal Abduction
52,174,83,1,Shoulders,Prone Horizontal Abduction
54,175,81,1,Shoulders,Prone Horizontal Abduction
56,176,80,1,Shoulders,Prone Horizontal Abduction
58,170,85,1,Shoulders,Prone Horizontal Abduction
60,171,82,1,Shoulders,Prone Horizontal Abduction
62,170,76,1,Shoulders,Prone Horizontal Abduction
64,172,77,1,Shoulders,Prone Horizontal Abduction
50,173,66,1,Shoulders,Prone Horizontal Abduction
50,174,64,1,Shoulders,Prone Horizontal Abduction
50,175,60,1,Shoulders,Arom Side lying Abduction
50,176,81,1,Shoulders,Arom Side lying Abduction
52,170,80,1,Shoulders,Arom Side lying Abduction
52,171,78,1,Shoulders,Arom Side lying Abduction
52,170,79,1,Shoulders,Arom Side lying Abduction
52,172,65,1,Shoulders,Arom Side lying Abduction
54,173,64,1,Shoulders,Arom Side lying Abduction
54,174,63,1,Shoulders,Arom Side lying Abduction
54,175,82,1,Shoulders,Arom Side lying Abduction
54,176,85,1,Shoulders,Arom Side lying Abduction
56,158,75,1,Shoulders,Arom Side lying Abduction
56,162,81,1,Shoulders,Alternating Dumbbell Front Raise
56,162,80,1,Shoulders,Alternating Dumbbell Front Raise
56,163,85,1,Shoulders,Alternating Dumbbell Front Raise
58,164,84,1,Shoulders,Alternating Dumbbell Front Raise
58,161,83,1,Shoulders,Alternating Dumbbell Front Raise
58,161,81,1,Shoulders,Alternating Dumbbell Front Raise
58,159,73,1,Shoulders,Alternating Dumbbell Front Raise
60,157,74,1,Shoulders,Alternating Dumbbell Front Raise
60,158,74,1,Shoulders,Alternating Dumbbell Front Raise
60,156,74,1,Shoulders,Alternating Deltoid Raise
62,162,75,1,Shoulders,Alternating Deltoid Raise
50,162,76,1,Shoulders,Alternating Deltoid Raise
52,163,77,1,Shoulders,Alternating Deltoid Raise
54,164,74,1,Shoulders,Alternating Deltoid Raise
56,165,79,1,Shoulders,Alternating Deltoid Raise
58,163,72,1,Shoulders,Alternating Deltoid Raise
60,166,71,1,Shoulders,Alternating Deltoid Raise
62,166,71,1,Shoulders,Alternating Deltoid Raise
64,165,71,1,Shoulders,Alternating Deltoid Raise
62,164,71,1,Shoulders,Alternating Deltoid Raise
